imdb.id,award.institution,imdb.event.id,award.imdb.year,awards.nom.win,award,award.category,award.person,imdb.name.id
tt1821406,"Sun in a Net Awards, Slovakia",ev0004514,2012,Nominee,Sun in a Net,Best Editing (Najlepsi strih),Anna Ryndová,nm1644901
tt1821406,"Sun in a Net Awards, Slovakia",ev0004514,2012,Nominee,Sun in a Net,Best Sound (Nejlepsí zvuk),Lukás Moudrý,nm1103948
tt1821406,"Sun in a Net Awards, Slovakia",ev0004514,2012,Nominee,Sun in a Net,Best Music (Nejlepsí hudba),Walter Kraft,nm2905688
tt1821406,"Sun in a Net Awards, Slovakia",ev0004514,2012,Nominee,Sun in a Net,Best Costume Design (Najlepsie kostýmy),Katarina Hollá,nm0391450
tt1821406,São Paulo International Film Festival,ev0000638,2011,Nominee,International Jury Award,Best Feature Film,Zuzana Liová,nm4272919
tt1821406,Titanic International Film Festival,ev0003951,2011,Winner,Student Jury's decision,,Zuzana Liová,nm4272919
tt1821493,"César Awards, France",ev0000157,2012,Nominee,César,Most Promising Actress (Meilleur espoir féminin),Christa Théret,nm1817887
tt1821493,Taipei Film Festival,ev0000640,2012,Nominee,International New Talent Competition - Grand Prize,,Emmanuelle Millet,nm2448988
tt1821524,Atlanta Film Festival,ev0000053,2011,Winner,Grand Jury Award,Narrative Short - Pink Peach Competition,Kim Rocco Shields,nm1709696
tt1821524,Atlanta Film Festival,ev0000053,2011,Winner,Grand Jury Award,Narrative Short - Pink Peach Competition,Wingspan Pictures,co0111043
tt1821524,LA Femme International Film Festival,ev0002492,2011,Winner,LA Femme Filmmaker Award,Best Short,Kim Rocco Shields,nm1709696
tt1821524,LA Femme International Film Festival,ev0002492,2011,Winner,LA Femme Filmmaker Award,Best Short,Dana Garner,nm1765353
tt1821524,Long Island Gay and Lesbian Film Festival,ev0001582,2011,Winner,Audience Award,Best Female Short,Kim Rocco Shields,nm1709696
tt1821524,Long Island Gay and Lesbian Film Festival,ev0001582,2011,Winner,Audience Award,Best Female Short,Wingspan Pictures,co0111043
tt1821524,North Louisiana Gay and Lesbian Film Festival,ev0004703,2013,Winner,Audience Award,Best Short Film,Kim Rocco Shields,nm1709696
tt1821524,Rhode Island International Film Festival,ev0000551,2011,Winner,First Prize,Alternative Spirit Award,Kim Rocco Shields,nm1709696
tt1821524,Rhode Island International Film Festival,ev0000551,2011,Winner,First Prize,Alternative Spirit Award,Wingspan Pictures,co0111043
tt1821524,Sonoma Valley Film Festival,ev0001028,2012,Winner,Special Award,Short Film,Kim Rocco Shields,nm1709696
tt1821524,Sonoma Valley Film Festival,ev0001028,2012,Winner,Special Award,Short Film,Lexi DiBenedetto,nm2576686
tt1821524,Sonoma Valley Film Festival,ev0001028,2012,Winner,Special Award,Short Film,Wingspan Pictures,co0111043
tt1821524,USA Film Festival,ev0000672,2011,Nominee,Grand Prize,Short Film,Kim Rocco Shields,nm1709696
tt1821524,USA Film Festival,ev0000672,2011,Nominee,Grand Prize,Short Film,Wingspan Pictures,co0111043
tt1821561,Nuremberg International Human Rights Film Festival,ev0002581,2011,Nominee,Nuremberg International Human Rights Film Award,,Václav Kadrnka,nm1450247
tt1821561,Thessaloniki Film Festival,ev0000653,2011,Winner,FIPRESCI Prize,International Competition,Václav Kadrnka,nm1450247
tt1821561,Thessaloniki Film Festival,ev0000653,2011,Winner,Silver Alexander,Special Jury Award,Václav Kadrnka,nm1450247
tt1821593,"Academy Awards, USA",ev0000003,2012,Nominee,Oscar,Best Foreign Language Film of the Year,,
tt1821593,AFI Fest,ev0000409,2011,Winner,Audience Award,Best Feature Film,Michaël R. Roskam,nm1742427
tt1821593,AFI Fest,ev0000409,2011,Winner,Best Actor,New Auteurs,Matthias Schoenaerts,nm0774386
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Bart Van Langendonck,nm1494530
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Patrick Quinet,nm0703697
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Peter Bouckaert,nm2198905
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Alexander Djeranian,nm1781302
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Jan van der Zanden,nm0952860
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Wilant Boekelman,nm0091251
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Koji Nelissen,nm2579544
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Savage Film,co0282520
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Eyeworks Film & TV Drama,co0246959
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Film,Waterland Film & TV,co0085646
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Actor,Matthias Schoenaerts,nm0774386
tt1821593,Austin Fantastic Fest,ev0001406,2011,Winner,Next Wave Award,Best Director,Michaël R. Roskam,nm1742427
tt1821593,Berlin International Film Festival,ev0000091,2011,Nominee,Teddy,Best Feature Film,Michaël R. Roskam,nm1742427
tt1821593,Chlotrudis Awards,ev0001128,2013,Nominee,Chlotrudis Award,Best Actor,Matthias Schoenaerts,nm0774386
tt1821593,Chlotrudis Awards,ev0001128,2013,Nominee,Chlotrudis Award,Best Movie,,
tt1821593,Chlotrudis Awards,ev0001128,2013,Nominee,Chlotrudis Award,Best Director,Michaël R. Roskam,nm1742427
tt1821593,CinEuphoria Awards,ev0002264,2013,Winner,CinEuphoria,Best Actor - International Competition,Matthias Schoenaerts,nm0774386
tt1821593,"César Awards, France",ev0000157,2013,Nominee,César,Best Foreign Film (Meilleur film étranger),Michaël R. Roskam,nm1742427
tt1821593,Festival D Cinema De Paris,ev0002405,2011,Winner,Prix Nouveau Genre,,Michaël R. Roskam,nm1742427
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Film (Beste Film),Michaël R. Roskam,nm1742427
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Director (Beste Regie),Michaël R. Roskam,nm1742427
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Actor (Beste Acteur),Matthias Schoenaerts,nm0774386
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Supporting Actor (Beste Acteur in een Bijrol),Jeroen Perceval,nm2334765
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Cinematography (Beste Fotografie),Nicolas Karakatsanis,nm1785999
tt1821593,Film Festival Oostende,ev0002797,2011,Winner,Ensor,Best Debut (Beste Debuut),Michaël R. Roskam,nm1742427
tt1821593,Film Festival Oostende,ev0002797,2011,Nominee,Ensor,Best Screenplay (Beste Scenario),Michaël R. Roskam,nm1742427
tt1821593,Film Festival Oostende,ev0002797,2011,Nominee,Ensor,Best Supporting Actor (Beste Acteur in een Bijrol),Sam Louwyck,nm0522205
tt1821593,Hamptons International Film Festival,ev0000310,2011,Nominee,Golden Starfish Award,Narrative Feature,Michaël R. Roskam,nm1742427
tt1821593,International Cinephile Society Awards,ev0001892,2013,Nominee,ICS Award,Best Actor,Matthias Schoenaerts,nm0774386
tt1821593,Les Arcs European Film Festival,ev0002333,2011,Winner,Best Actor Prize,,Matthias Schoenaerts,nm0774386
tt1821593,Les Arcs European Film Festival,ev0002333,2011,Nominee,Crystal Arrow,,Michaël R. Roskam,nm1742427
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Winner,Magritte Award,Best Actor (Meilleur acteur),Matthias Schoenaerts,nm0774386
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Winner,Magritte Award,Best Flemish Co-Production (Meilleur film flamand en coproduction),Michaël R. Roskam,nm1742427
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Winner,Magritte Award,Best Script (Meilleur scénario original ou adaptation),Michaël R. Roskam,nm1742427
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Winner,Magritte Award,Best Editing (Meilleur montage),Alain Dessauvage,nm0220918
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Most Promising Actor (Meilleur espoir masculin),David Murgia,nm3446039
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Most Promising Actress (Meilleur espoir féminin),Jeanne Dandoy,nm4278439
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Cinematography (Meilleure image),Nicolas Karakatsanis,nm1785999
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Sound (Meilleur son),Benoit De Clerck,nm0208041
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Sound (Meilleur son),Yves de Mey,nm0210309
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Sound (Meilleur son),Quentin Collette,nm1819427
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Sound (Meilleur son),Christine Verschorren,nm4565050
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Sound (Meilleur son),Benoît Biral,nm0083221
tt1821593,"Magritte Awards, Belgium",ev0001778,2012,Nominee,Magritte Award,Best Original Score (Meilleure musique originale),Raf Keunen,nm1743738
tt1821593,Molodist International Film Festival,ev0000444,2011,Nominee,Scythian Deer,Grand Prix,,
tt1821593,Motovun Film Festival,ev0000777,2011,Winner,Propeller of Motovun,Best Film,Michaël R. Roskam,nm1742427
tt1821593,Motovun Film Festival,ev0000777,2011,Winner,Propeller of Motovun,Best Film,Savage Film,co0282520
tt1821593,Motovun Film Festival,ev0000777,2011,Winner,Propeller of Motovun,Best Film,Eyeworks Film & TV Drama,co0246959
tt1821593,Motovun Film Festival,ev0000777,2011,Winner,Propeller of Motovun,Best Film,Waterland Film & TV,co0085646
tt1821593,Motovun Film Festival,ev0000777,2011,Winner,Propeller of Motovun,Best Film,Artémis Productions,co0036163
tt1821593,Palm Springs International Film Festival,ev0000521,2012,Winner,Directors to Watch,,Michaël R. Roskam,nm1742427
tt1821593,Palm Springs International Film Festival,ev0000521,2012,Winner,FIPRESCI Prize,Best Actor,Matthias Schoenaerts,nm0774386
tt1821593,Stockholm Film Festival,ev0000626,2011,Nominee,Bronze Horse,Best Film,Michaël R. Roskam,nm1742427
tt1821593,Tromsø International Film Festival,ev0000037,2012,Nominee,Tromsø Palm,Best Film,Michaël R. Roskam,nm1742427
tt1821593,"Victoria Film Festival, Canada",ev0003204,2012,Winner,Festival Prize,Best Feature,Michaël R. Roskam,nm1742427
tt1821593,Zurich Film Festival,ev0001506,2011,Nominee,Golden Eye,Best International Feature Film,Michaël R. Roskam,nm1742427
tt1821635,Berlin International Film Festival,ev0000091,2011,Winner,Caligari Film Award,,Marie Losier,nm1633031
tt1821635,Berlin International Film Festival,ev0000091,2011,Winner,Teddy,Best Documentary Film,Marie Losier,nm1633031
tt1821635,Buenos Aires International Festival of Independent Cinema,ev0000138,2011,Nominee,Best Film,,Marie Losier,nm1633031
tt1821635,Cinéma du Réel,ev0000177,2011,Winner,Libraries Award - Mention,,Marie Losier,nm1633031
tt1821635,Cinéma du Réel,ev0000177,2011,Winner,Louis Marcorelles Award - Mention,,Marie Losier,nm1633031
tt1821635,CPH:DOX,ev0000982,2011,Nominee,Sound & Vision Award,,Marie Losier,nm1633031
tt1821635,IndieLisboa International Independent Film Festival,ev0003046,2011,Winner,Grand Prize City of Lisbon,,Marie Losier,nm1633031
tt1821635,SXSW Film Festival,ev0000636,2011,Nominee,Audience Award,Emerging Visions,Marie Losier,nm1633031
tt1821635,Torino Film Festival,ev0003555,2011,Nominee,Prize of the City of Torino,Best International Documentary Film,Marie Losier,nm1633031
tt1822255,"Austrian Film Award, AT",ev0001921,2012,Winner,Austrian Film Award,Best Makeup (Beste Maske),Barbara Fröhlich,nm3794163
tt1822255,"Austrian Film Award, AT",ev0001921,2012,Winner,Austrian Film Award,Best Makeup (Beste Maske),Michaela Payer,nm0649229
tt1822255,"Austrian Film Award, AT",ev0001921,2012,Nominee,Austrian Film Award,Best Costume Design (Bestes Kostümbild),Martina List,nm0514225
tt1822255,"Austrian Film Award, AT",ev0001921,2012,Nominee,Austrian Film Award,Best Production Design (Bestes Szenenbild),Isidor Wimmer,nm0934479
tt1822255,"Austrian Film Award, AT",ev0001921,2012,Nominee,Austrian Film Award,Best Score (Beste Musik),Matthias Weber,nm0916682
tt1822302,Milano International Film Festival Awards (MIFF Awards),ev0000442,2012,Nominee,Best Actress,,Ashley Rickards,nm2413197
tt1822302,Milano International Film Festival Awards (MIFF Awards),ev0000442,2012,Nominee,Best Music,,Angela Correa,nm3452362
tt1822302,Milano International Film Festival Awards (MIFF Awards),ev0000442,2012,Nominee,Best Supporting Actress,,Anna Gunn,nm0348152
tt1822304,Berlin International Film Festival,ev0000091,2011,Winner,Silver Berlin Bear,Best Director,Ulrich Köhler,nm0477823
tt1822304,Berlin International Film Festival,ev0000091,2011,Nominee,Golden Berlin Bear,,Ulrich Köhler,nm0477823
tt1822304,CPH PIX,ev0001561,2011,Nominee,Politiken's Audience Award,,Ulrich Köhler,nm0477823
tt1822304,German Film Critics Association Awards,ev0000787,2012,Nominee,German Film Critics Award,Best Actor (Bester Darsteller),Pierre Bokma,nm0092592
tt1822304,German Film Critics Association Awards,ev0000787,2012,Nominee,German Film Critics Award,Best Screenplay (Bestes Drehbuch),Ulrich Köhler,nm0477823
tt1822304,Indiewire Critics' Poll,ev0003191,2011,Nominee,ICP Award,Best Undistributed Film,,
tt1822304,Village Voice Film Poll,ev0002738,2011,Nominee,VVFP Award,Best Undistributed Film,,
tt1822381,Satellite Awards,ev0000296,2013,Nominee,Satellite Award,"Best Motion Picture, Documentary",,
tt1823059,LA Femme International Film Festival,ev0002492,2012,Winner,LA Femme Filmmaker Award,Best Feature Producer,Marina Rice Bader,nm3742962
tt1823744,Berlin International Film Festival,ev0000091,2011,Nominee,Golden Berlin Bear,Best Short Film,Spike Jonze,nm0005069
tt1823744,La Cabina Valencia International Medium-Length Film Festival,ev0004122,2011,Winner,Best Direction,,Spike Jonze,nm0005069
tt1823744,Stockholm Film Festival,ev0000626,2011,Nominee,Bronze Horse,Best Short Film,Spike Jonze,nm0005069
tt1823744,SXSW Film Festival,ev0000636,2011,Nominee,SXSW Grand Jury Award,Narrative Short,Spike Jonze,nm0005069
tt1824171,Goya Awards,ev0000299,2012,Winner,Goya,Best Documentary (Mejor Película Documental),Isabel Coixet,nm0170043
tt1824171,Goya Awards,ev0000299,2012,Winner,Goya,Best Documentary (Mejor Película Documental),Miss Wasabi,co0311744
tt1824204,Berlin International Film Festival,ev0000091,2014,Winner,Teddy Jury Award,,Bruce La Bruce,nm0478418
tt1824958,Clermont-Ferrand International Short Film Festival,ev0000184,2011,Nominee,International Competition,Best Short Film,Melina León,nm1383771
tt1824958,Columbia University Film Festival,ev0001282,2009,Winner,Original Vision,Best Film,Melina León,nm1383771
tt1824958,Columbia University Film Festival,ev0001282,2009,Nominee,Festival Award,Best Film,Melina León,nm1383771
tt1824958,FENACO International Shorts Film Festival,ev0002553,2011,Winner,Best National Short Film,,Melina León,nm1383771
tt1824958,Janela do Recife International Film Festival,ev0004566,2010,Nominee,International Competition Shorts,Best Film,Melina León,nm1383771
tt1824958,New York Film Festival,ev0000489,2009,Nominee,Projections Section,,Melina León,nm1383771
tt1824958,San Diego Latino Film Festival,ev0001374,2010,Winner,Student Short Film,Best Student Short Film,Melina León,nm1383771
tt1824958,Syracuse International Film Festival,ev0002855,2011,Nominee,International Competition Award,Best Short Film,Melina León,nm1383771
tt1824958,São Paulo International Short Film Festival,ev0001261,2009,Winner,ABD-SP Award,Best Latin American Short Film,Melina León,nm1383771
tt1824958,Uppsala International Short Film Festival,ev0000669,2011,Nominee,International Competition Award,Best Short Film,Melina León,nm1383771
tt1825107,IndieLisboa International Independent Film Festival,ev0003046,2011,Winner,Audience Award,Best Short Film,Thomas Cailley,nm3619993
tt1825107,Molodist International Film Festival,ev0000444,2011,Winner,Audience Award,Best Film,Thomas Cailley,nm3619993
tt1825157,Abu Dhabi Film Festival,ev0002323,2013,Winner,New Horizons Competition,Best Actor,Jesse Eisenberg,nm0251986
tt1825157,Abu Dhabi Film Festival,ev0002323,2013,Nominee,Black Pearl Award,New Horizons Competition,Richard Ayoade,nm1547964
tt1825157,Black Reel Awards,ev0000957,2015,Nominee,Black Reel,Outstanding Foreign Film,Richard Ayoade,nm1547964
tt1825157,British Independent Film Awards,ev0000127,2013,Nominee,British Independent Film Award,Best Supporting Actress,Mia Wasikowska,nm1985859
tt1825157,British Screenwriters' Awards,ev0005309,2014,Nominee,British Screenwriters' Award,Best British Feature Film Writing,Richard Ayoade,nm1547964
tt1825157,British Screenwriters' Awards,ev0005309,2014,Nominee,British Screenwriters' Award,Best British Feature Film Writing,Avi Korine,nm2016298
tt1825157,"Casting Society of America, USA",ev0000154,2015,Nominee,Artios,Outstanding Achievement in Casting - Low Budget Feature - Comedy,Douglas Aibel,nm0014428
tt1825157,"Casting Society of America, USA",ev0000154,2015,Nominee,Artios,Outstanding Achievement in Casting - Low Budget Feature - Comedy,Henry Russell Bergstein,nm2041261
tt1825157,Chlotrudis Awards,ev0001128,2015,Nominee,Chlotrudis Award,Best Actor,Jesse Eisenberg,nm0251986
tt1825157,Chlotrudis Awards,ev0001128,2015,Nominee,Chlotrudis Award,Best Production Design,David Crank,nm0186477
tt1825157,Hamburg Film Festival,ev0000246,2014,Nominee,Critics Award,,Richard Ayoade,nm1547964
tt1825157,London Film Festival,ev0000404,2013,Nominee,Best Film,,Richard Ayoade,nm1547964
tt1825157,Tallinn Black Nights Film Festival,ev0001559,2013,Nominee,Grand Prize,,Richard Ayoade,nm1547964
tt1825157,Tokyo International Film Festival,ev0000655,2013,Nominee,Tokyo Grand Prix,,Richard Ayoade,nm1547964
tt1825189,Paris Independent Film Festival,ev0004208,2015,Winner,Jury Prize,Best Animated Short,Susan Earl,nm3262982
tt1825758,"Ariel Awards, Mexico",ev0000001,2012,Winner,Silver Ariel,Best Feature Length Documentary (Mejor Largometraje Documental),Tatiana Huezo,nm1754457
tt1825758,"Ariel Awards, Mexico",ev0000001,2012,Winner,Silver Ariel,Best Feature Length Documentary (Mejor Largometraje Documental),Nicolás Celis,nm2318256
tt1825758,"Ariel Awards, Mexico",ev0000001,2012,Nominee,Silver Ariel,Best First Work (Mejor Ópera Prima),Tatiana Huezo,nm1754457
